1,2
48641350,0.7999605608351992
46362972,0.785947125994178
1158128,0.750188953132557
44476206,0.7499202563121361
58971955,0.709933691153157
35526224,0.701170256312136
49734759,0.6749874305172413
34761978,0.6600680395633676
30620323,0.6600411698813256
55397854,0.659947125994178
48744137,0.659920256312136
58967559,0.659920256312136
44155727,0.6551996213915011
57508214,0.6211971259941781
36683756,0.6199605608351991
57354626,0.6129559705978503
58220001,0.6076420244864904
48926974,0.5999471259941781
52502495,0.5999471259941781
57531604,0.5999336911531571
52855568,0.5688979768674427
47667379,0.565545256312136
58802412,0.5620899831370352
58259762,0.5571302876600983
47714900,0.5570765482960142
59513995,0.5479739956762202
52480347,0.5435722939296909
52879192,0.539933691153157
60242599,0.539920256312136
42265239,0.5250143001992833
55770240,0.5199336911531571
46625843,0.5117518729713388
38978214,0.5082372439222271
38745759,0.5079336911531571
45532699,0.5066540971839079
59522083,0.5015035896454694
48832687,0.5000143001992834
44484520,0.4999739956762202
60115110,0.4999336911531571
44109813,0.499920256312136
59223852,0.499920256312136
35785109,0.4929954167838481
56088692,0.4913622625817285
22306340,0.48592025631213603
60330020,0.48319387924093127
52426495,0.47992025631213603
60025252,0.47992025631213603
59863801,0.4772416848835645
43399506,0.4749471259941781
58696775,0.47142943678683374
57041468,0.4714160019458127
29156345,0.4713756974227495
54697379,0.4713488277407074
60013509,0.4713488277407074
17245035,0.4668462751209135
50297176,0.46562586535826234
54873983,0.4627999305172413
29370770,0.459920256312136
48123619,0.459920256312136
20278996,0.4524874305172413
51025021,0.4524471259941781
45212537,0.4500814744043886
52425332,0.4499471259941781
52455883,0.4499471259941781
52563359,0.44993369115315707
42741147,0.44943369115315707
57015170,0.42890591337537926
26230887,0.42793369115315705
46971307,0.42793369115315705
57685558,0.4266980340899138
36297584,0.42660035781982375
22662996,0.4252561273376622
20702716,0.42000086535826237
41865577,0.4199739956762202
44568806,0.4199471259941781
39250242,0.41992025631213603
47906209,0.41992025631213603
49756995,0.41992025631213603
50480244,0.41318692297880266
47842009,0.4056748465494849
55160906,0.40444712599417804
60180275,0.4016614117084638
56497509,0.4014971793890591
24760910,0.40000086535826235
43552785,0.40000086535826235
54049458,0.3999336911531571
54601443,0.39988057377245345
54088992,0.39222794861982835
49438025,0.3856614117084638
56876195,0.3856614117084638
16467844,0.3856479768674428
43794802,0.3856345420264217
43948049,0.38208998313703524
48359259,0.3749336911531571
54591008,0.374906821471115
14008075,0.3721272275018658
55206146,0.36664066234288684
58678560,0.3658433332352129
50727548,0.35477739916927886
58276538,0.3545463199037169
